run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild
20260917-130751	size	1	17893	824293	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	23901	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	138	MAGMA_CRAB	MALE	11	164	22	29,20,-1,34,-1,0	cavern	20464	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	139	WOMBAT	MALE	58	12	104	29,20,-1,-1,-1,96	surface	26127	0	0	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	140	TROLL	MALE	107	182	44	29,20,-1,8,-1,27	cavern	27210	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	141	BLIND_CAVE_OGRE	MALE	13	67	31	29,20,-1,13,-1,29	cavern	21206	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	142	BLIND_CAVE_OGRE	FEMALE	4	62	31	29,20,-1,13,-1,29	cavern	24302	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	143	DEMON_2	DEFAULT	27	75	7	28,20,-1,44,-1,1	cavern	25591	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	144	DEMON_2	DEFAULT	10	75	4	28,20,-1,44,-1,1	cavern	27901	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	145	DEMON_2	DEFAULT	11	75	4	28,20,-1,44,-1,1	cavern	25591	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	146	WOMBAT	FEMALE	79	174	104	29,20,-1,-1,-1,96	surface	27024	0	0	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	147	OLM_GIANT	MALE	175	183	50	29,20,-1,8,-1,9	cavern	28667	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	148	DINGO	FEMALE	176	3	103	29,20,-1,-1,-1,100	surface	27117	0	1	1	0	0	-1	0	1
20260917-130751	size	1	17893	824293	149	DINGO	MALE	179	0	103	29,20,-1,-1,-1,100	surface	23673	0	1	1	0	0	-1	0	1
20260917-130751	size	1	17893	824293	150	DINGO	FEMALE	180	2	103	29,20,-1,-1,-1,100	surface	24727	0	1	1	0	0	-1	0	1
20260917-130751	size	1	17893	824293	151	DINGO	FEMALE	180	0	103	29,20,-1,-1,-1,100	surface	28409	0	1	1	0	0	-1	0	1
20260917-130751	size	1	17893	824293	152	DINGO	FEMALE	182	1	103	29,20,-1,-1,-1,100	surface	28769	0	1	1	0	0	-1	0	1
20260917-130751	size	1	17893	824293	153	DINGO	MALE	180	0	103	29,20,-1,-1,-1,100	surface	27401	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17893	824293	154	DINGO	MALE	183	0	103	29,20,-1,-1,-1,100	surface	20025	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17893	824293	155	DINGO	FEMALE	180	0	103	29,20,-1,-1,-1,100	surface	23669	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17893	824293	156	DINGO	FEMALE	181	0	103	29,20,-1,-1,-1,100	surface	26975	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17893	824293	157	DINGO	FEMALE	180	0	103	29,20,-1,-1,-1,100	surface	28460	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17893	824293	158	DINGO	MALE	179	0	103	29,20,-1,-1,-1,100	surface	20037	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17893	824293	159	DINGO	MALE	180	0	103	29,20,-1,-1,-1,100	surface	28050	0	1	1	0	1	-1	0	1
20260917-130751	size	1	18259	824659	126	ELK_BIRD	MALE	10	60	25	29,20,-1,25,-1,21	cavern	25448	0	1	0	0	0	-1	0	1
