arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
agitated_roster_closed	1	55503	55503	CRUNDLE	11,15,-1,22,-1,12	cavern	15	19746	27506	15	0	0	21496	34003	True
agitated_roster_closed	1	64781	64781	DEMON_13	11,15,-1,40,-1,6	deep	1	20802	20802	1	0	0	24725	24725	True
agitated_roster_closed	1	64781	64781	DEMON_17	11,15,-1,40,-1,4	deep	5	18234	25329	4	0	1	27795	33938	True
agitated_roster_closed	1	67853	67853	OLM_GIANT	11,15,-1,4,-1,10	cavern	1	19351	19351	1	0	0	24723	24723	True
agitated_roster_closed	1	70942	70942	REACHER	11,15,-1,10,-1,13	cavern	1	22130	22130	0	1	0			True
agitated_roster_closed	1	73959	73959	OLM_GIANT	11,15,-1,4,-1,10	cavern	1	25146	25146	0	0	1			True
agitated_roster_closed	1	73959	73959	SPIDER_CAVE_GIANT	11,15,-1,10,-1,10	cavern	1	21985	21985	1	0	0	24760	24760	True
agitated_roster_closed	1	73959	73959	TROLL	11,15,-1,10,-1,11	cavern	1	20029	20029	1	0	0	24760	24760	True
agitated_roster_closed	1	89506	89506	HUNGRY_HEAD	11,15,-1,22,-1,20	cavern	5	22954	28788	0	0	5			True
agitated_roster_closed	1	92576	92576	TROGLODYTE	11,15,-1,4,-1,22	cavern	9	17654	26045	0	0	9			True
agitated_roster_closed	1	98719	98719	BAT_GIANT	11,15,-1,10,-1,4	cavern	1	26648	26648	0	0	1			True
agitated_roster_closed	1	98719	98719	DEMON_2	11,15,-1,40,-1,1	deep	5	17780	26479	0	0	5			True
agitated_roster_closed	1	98719	98719	TROGLODYTE	11,15,-1,10,-1,2	cavern	9	19119	28212	0	0	9			True
agitated_roster_closed	2	3061	3061	BIRD_RAVEN	11,15,-1,-1,-1,166	surface	20	17741	26723	0	2	18			True
agitated_roster_closed	2	3061	3061	TROLL	11,15,-1,4,-1,26	cavern	1	17782	17782	1	0	0	30898	30898	True
agitated_roster_closed	2	3061	3061	HELMET_SNAKE	11,15,-1,10,-1,3	cavern	1	20865	20865	0	1	0			True
agitated_roster_closed	2	3061	3061	FLESH_BALL	11,15,-1,22,-1,14	cavern	2	23576	24634	2	0	0	24722	27829	True
agitated_roster_closed	2	3061	3061	MAGMA_CRAB	11,14,-1,31,-1,0	deep	4	18256	23615	1	0	3	91988	91988	True
agitated_roster_closed	2	3061	3061	DEMON_2	11,15,-1,40,-1,1	deep	1	17283	17283	1	0	0	21573	21573	True
agitated_roster_closed	2	3061	3061	JABBERER	11,15,-1,10,-1,6	cavern	1	22356	22356	1	0	0	24722	24722	True
agitated_roster_closed	2	3061	3061	DEMON_3	11,15,-1,40,-1,2	deep	4	18226	20276	4	0	0	24722	24722	True
agitated_roster_closed	2	12395	12395	BIRD_RAVEN	10,14,-1,-1,-1,166	surface	10	20283	27437	0	9	1			True
agitated_roster_closed	2	27783	27783	DEMON_3	11,15,-1,40,-1,2	deep	5	19668	27979	5	0	0	21412	30525	True
agitated_roster_closed	2	27783	27783	TROGLODYTE	11,15,-1,10,-1,2	cavern	15	20331	28575	15	0	0	27474	33567	True
agitated_roster_closed	2	27783	27783	CROCODILE_CAVE	11,15,-1,4,-1,11	cavern	1	23856	23856	1	0	0	24442	24442	True
agitated_roster_closed	2	27783	27783	BUGBAT	11,15,-1,22,-1,17	cavern	12	18098	27760	12	0	0	27474	36618	True
agitated_roster_closed	2	33959	33959	TOAD_GIANT_CAVE	10,15,-1,4,-1,9	cavern	1	26622	26622	1	0	0	39712	39712	True
agitated_roster_closed	2	52225	52225	OLM_GIANT	10,15,-1,4,-1,10	cavern	1	25391	25391	1	0	0	39792	39792	True
agitated_roster_closed	2	58308	58308	DEMON_2	11,15,-1,40,-1,1	deep	5	20899	28129	5	0	0	24527	30641	True
agitated_roster_closed	2	61350	61350	JABBERER	11,15,-1,10,-1,6	cavern	1	19698	19698	1	0	0	21485	21485	True
agitated_roster_closed	2	61350	61350	REACHER	11,16,-1,10,-1,13	cavern	1	19070	19070	1	0	0	24546	24546	True
agitated_roster_closed	2	67500	67500	HUNGRY_HEAD	11,15,-1,22,-1,20	cavern	8	20573	27328	8	0	0	24517	30570	True
agitated_roster_closed	2	73671	73671	TROGLODYTE	11,15,-1,4,-1,22	cavern	9	21423	27901	2	0	7	24399	27436	True
agitated_roster_closed	2	82835	82835	GIANT_MANTIS	10,15,-1,-1,-1,218	surface	1	24973	24973	0	1	0			True
agitated_roster_closed	2	82835	82835	BAT_GIANT	11,15,-1,10,-1,4	cavern	1	29211	29211	0	0	1			True
agitated_roster_closed	2	85896	85896	BIRD_RAVEN	10,15,-1,-1,-1,166	surface	2	17986	23930	0	0	2			True
agitated_roster_closed	2	85896	85896	TROLL	11,15,-1,10,-1,11	cavern	1	24694	24694	0	0	1			True
agitated_roster_closed	2	88949	88949	DEMON_13	11,15,-1,40,-1,6	deep	4	20459	26619	0	0	4			True
agitated_roster_closed	2	98070	98070	ELK_BIRD	11,15,-1,22,-1,18	cavern	8	22399	27633	0	0	8			True
