run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260917-202950	ecology_on	1	20121	826521	137	MAGMA_CRAB	MALE	9	154	19	29,20,-1,34,-1,0	cavern	21673	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	138	MAGMA_CRAB	MALE	10	159	21	29,20,-1,34,-1,0	cavern	18236	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	139	GROUNDHOG	MALE	16	0	104	29,20,-1,-1,-1,80	surface	18616	0	0	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	140	GROUNDHOG	FEMALE	26	14	104	29,20,-1,-1,-1,80	surface	23404	0	0	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	141	OLM_GIANT	MALE	188	17	50	29,20,-1,8,-1,9	cavern	17622	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	142	CRUNDLE	FEMALE	36	106	31	29,20,-1,13,-1,9	cavern	17919	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	143	CRUNDLE	MALE	36	107	31	29,20,-1,13,-1,9	cavern	24560	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	144	CRUNDLE	FEMALE	33	95	31	29,20,-1,13,-1,9	cavern	20175	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	145	CRUNDLE	FEMALE	35	84	31	29,20,-1,13,-1,9	cavern	26911	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	146	CRUNDLE	FEMALE	24	61	30	29,20,-1,13,-1,9	cavern	24435	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	147	CRUNDLE	MALE	24	63	30	29,20,-1,13,-1,9	cavern	20113	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	148	CRUNDLE	FEMALE	22	61	30	29,20,-1,13,-1,9	cavern	19873	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	149	CRUNDLE	MALE	23	59	30	29,20,-1,13,-1,9	cavern	25410	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	150	CRUNDLE	FEMALE	2	28	31	29,20,-1,13,-1,9	cavern	25418	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	151	CRUNDLE	MALE	0	29	31	29,20,-1,13,-1,9	cavern	21360	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	152	CRUNDLE	FEMALE	2	30	31	29,20,-1,13,-1,9	cavern	27598	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	153	CRUNDLE	FEMALE	0	25	31	29,20,-1,13,-1,9	cavern	25547	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	154	CRUNDLE	MALE	2	19	31	29,20,-1,13,-1,9	cavern	26982	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	155	CRUNDLE	FEMALE	0	19	31	29,20,-1,13,-1,9	cavern	22454	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	156	CRUNDLE	FEMALE	1	11	31	29,20,-1,13,-1,9	cavern	29030	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	157	CRUNDLE	FEMALE	4	3	31	29,20,-1,13,-1,9	cavern	22965	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	158	CRUNDLE	MALE	15	3	30	29,20,-1,13,-1,9	cavern	21555	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	159	CRUNDLE	MALE	28	0	29	29,20,-1,13,-1,9	cavern	24717	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	160	CRUNDLE	FEMALE	29	0	29	29,20,-1,13,-1,9	cavern	21773	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	161	CRUNDLE	FEMALE	26	0	29	29,20,-1,13,-1,9	cavern	24016	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	162	DEMON_16	MALE	78	125	8	29,20,-1,43,-1,3	cavern	24605	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	163	DEMON_16	FEMALE	5	127	8	29,20,-1,43,-1,3	cavern	22700	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	164	BIRD_SWALLOW_CAVE_GIANT	FEMALE	112	33	48	29,20,-1,8,-1,18	cavern	23419	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	165	BADGER	FEMALE	9	38	104	29,20,-1,-1,-1,82	surface	18618	0	0	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	166	BADGER	MALE	1	45	104	29,20,-1,-1,-1,82	surface	20780	0	0	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	167	BADGER	FEMALE	4	48	104	29,20,-1,-1,-1,82	surface	22526	0	0	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	168	BADGER	FEMALE	4	54	104	29,20,-1,-1,-1,82	surface	19450	0	0	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	169	BADGER	MALE	8	56	104	29,20,-1,-1,-1,82	surface	21787	0	0	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	170	BIRD_OWL_GREAT_HORNED	MALE	164	26	106	29,20,-1,-1,-1,61	surface	26223	0	1	1	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	171	SKUNK	MALE	0	98	104	29,20,-1,-1,-1,92	surface	26649	0	0	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	172	BADGER	FEMALE	60	170	104	29,20,-1,-1,-1,82	surface	19538	0	1	1	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	173	BADGER	FEMALE	56	175	104	29,20,-1,-1,-1,82	surface	19618	0	1	1	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	174	BADGER	MALE	53	178	104	29,20,-1,-1,-1,82	surface	19191	0	1	1	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	175	BADGER	MALE	50	174	104	29,20,-1,-1,-1,82	surface	26939	0	1	1	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	176	BADGER	MALE	48	170	104	29,20,-1,-1,-1,82	surface	25835	0	1	1	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	21300	827700	126	ELK_BIRD	MALE	47	60	26	29,20,-1,25,-1,21	cavern	22407	0	1	0	0	0	-1	0	1	-1
