run	arm	rep	tick	abs_tick	phase	idx	species	type	layer	ref6	quantity	quantity_max	discovered	extinct	already_removed	need_offload
20260917-173344	river_only	1	16801	2032801	start	3550	WILD_BOAR	Animal	surface	18,26,-1,-1,-1,159	16	16	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3551	WEASEL	Animal	surface	18,26,-1,-1,-1,170	22	22	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3552	MONGOOSE	Animal	surface	18,26,-1,-1,-1,176	10	10	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3553	MONITOR_LIZARD	Animal	surface	18,26,-1,-1,-1,177	3	3	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3554	AARDVARK	Animal	surface	18,26,-1,-1,-1,181	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3555	CRETACEOUS_CARNOTAURUS	Animal	surface	18,26,-1,-1,-1,198	3	3	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3556	ColonyInsect:215	ColonyInsect	surface	18,26,-1,-1,-1,216	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3557	VerminInnumerable:158	VerminInnumerable	surface	18,26,-1,-1,-1,217	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3558	Bush:49	Bush	surface	18,26,-1,-1,-1,224	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3559	Bush:74	Bush	surface	18,26,-1,-1,-1,225	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3560	Bush:90	Bush	surface	18,26,-1,-1,-1,226	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3561	Tree:151	Tree	surface	18,26,-1,-1,-1,227	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3562	Tree:200	Tree	surface	18,26,-1,-1,-1,228	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3563	CAVY	Animal	surface	18,26,-1,-1,-1,230	11	11	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3564	WARTHOG	Animal	surface	18,26,-1,-1,-1,232	9	9	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3565	RHINOCEROS	Animal	surface	18,26,-1,-1,-1,241	14	14	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3566	GIRAFFE	Animal	surface	18,26,-1,-1,-1,244	12	12	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3567	FISH_STINGRAY	Animal	feature	18,26,0,-1,-1,0	550	550	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3568	FISH_TIGERFISH	Animal	feature	18,26,0,-1,-1,1	572	572	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3569	FISH_MILKFISH	Animal	feature	18,26,0,-1,-1,2	528	528	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3570	ALLIGATOR	Animal	feature	18,26,0,-1,-1,3	132	132	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3571	FISH_CARP	Animal	feature	18,26,0,-1,-1,4	572	572	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3572	BIRD_OSPREY	Animal	feature	18,26,0,-1,-1,5	660	660	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3573	RIVER OTTER	Animal	feature	18,26,0,-1,-1,6	374	374	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3574	Vermin:537	Vermin	feature	18,26,0,-1,-1,7	10230	10230	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3575	Vermin:561	Vermin	feature	18,26,0,-1,-1,8	10802	10802	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3576	Vermin:570	Vermin	feature	18,26,0,-1,-1,9	5852	5852	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3577	Vermin:566	Vermin	feature	18,26,0,-1,-1,10	6754	6754	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3578	Tree:208	Tree	cavern	18,26,-1,2,-1,0	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3579	Tree:204	Tree	cavern	18,26,-1,2,-1,1	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3580	Bush:174	Bush	cavern	18,26,-1,2,-1,2	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3581	Bush:188	Bush	cavern	18,26,-1,2,-1,3	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3582	Bush:176	Bush	cavern	18,26,-1,2,-1,4	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3583	Bush:175	Bush	cavern	18,26,-1,2,-1,5	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3584	Bush:177	Bush	cavern	18,26,-1,2,-1,6	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3585	Grass:127	Grass	cavern	18,26,-1,2,-1,7	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3586	POND_GRABBER	Animal	cavern	18,26,-1,2,-1,8	20	20	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3587	CROCODILE_CAVE	Animal	cavern	18,26,-1,2,-1,9	10	10	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3588	OLM_GIANT	Animal	cavern	18,26,-1,2,-1,10	9	9	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3589	TOAD_GIANT_CAVE	Animal	cavern	18,26,-1,2,-1,11	13	13	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3590	Vermin:619	Vermin	cavern	18,26,-1,2,-1,12	330	330	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3591	Vermin:617	Vermin	cavern	18,26,-1,2,-1,13	463	463	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3592	Vermin:616	Vermin	cavern	18,26,-1,2,-1,14	366	366	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3593	Vermin:410	Vermin	cavern	18,26,-1,2,-1,15	451	451	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3594	Vermin:621	Vermin	cavern	18,26,-1,2,-1,16	438	438	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3595	RAT_GIANT	Animal	cavern	18,26,-1,2,-1,17	14	14	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3596	BIRD_SWALLOW_CAVE_GIANT	Animal	cavern	18,26,-1,2,-1,18	21	21	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3597	GREMLIN	Animal	cavern	18,26,-1,2,-1,19	1	1	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3598	MOLE_DOG_NAKED	Animal	cavern	18,26,-1,2,-1,20	24	24	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3599	BLIND_CAVE_BEAR	Animal	cavern	18,26,-1,2,-1,21	18	18	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3600	GIANT_EARTHWORM	Animal	cavern	18,26,-1,2,-1,22	16	16	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3601	RAT_LARGE	Animal	cavern	18,26,-1,2,-1,23	10	10	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3602	Vermin:630	Vermin	cavern	18,26,-1,2,-1,24	289	289	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3603	Vermin:623	Vermin	cavern	18,26,-1,2,-1,25	240	240	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3604	TROLL	Animal	cavern	18,26,-1,2,-1,26	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3605	GORLAK	Animal	cavern	18,26,-1,2,-1,27	15	15	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3606	JABBERER	Animal	cavern	18,26,-1,14,-1,0	20	20	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3607	CRUNDLE	Animal	cavern	18,26,-1,14,-1,1	136	136	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3608	RAT_GIANT	Animal	cavern	18,26,-1,14,-1,2	9	9	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3609	TROGLODYTE	Animal	cavern	18,26,-1,14,-1,3	19	19	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3610	BUGBAT	Animal	cavern	18,26,-1,14,-1,4	35	35	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3611	BIRD_SWALLOW_CAVE_GIANT	Animal	cavern	18,26,-1,14,-1,5	24	24	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3612	RUTHERER	Animal	cavern	18,26,-1,14,-1,6	25	25	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3613	Vermin:623	Vermin	cavern	18,26,-1,14,-1,7	246	246	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3614	Vermin:630	Vermin	cavern	18,26,-1,14,-1,8	260	260	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3615	Vermin:616	Vermin	cavern	18,26,-1,14,-1,9	411	411	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3616	SPIDER_CAVE_GIANT	Animal	cavern	18,26,-1,14,-1,10	2	2	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3617	BLIND_CAVE_OGRE	Animal	cavern	18,26,-1,14,-1,11	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3618	MANERA	Animal	cavern	18,26,-1,14,-1,12	19	19	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3619	TROLL	Animal	cavern	18,26,-1,14,-1,13	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3620	REACHER	Animal	cavern	18,26,-1,14,-1,14	10	10	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3621	GORLAK	Animal	cavern	18,26,-1,14,-1,15	13	13	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3622	Tree:206	Tree	cavern	18,26,-1,23,-1,0	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3623	Tree:207	Tree	cavern	18,26,-1,23,-1,1	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3624	Tree:209	Tree	cavern	18,26,-1,23,-1,2	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3625	Tree:211	Tree	cavern	18,26,-1,23,-1,3	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3626	Tree:210	Tree	cavern	18,26,-1,23,-1,4	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3627	Bush:173	Bush	cavern	18,26,-1,23,-1,5	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3628	Bush:175	Bush	cavern	18,26,-1,23,-1,6	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3629	Bush:188	Bush	cavern	18,26,-1,23,-1,7	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3630	Bush:176	Bush	cavern	18,26,-1,23,-1,8	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3631	Bush:174	Bush	cavern	18,26,-1,23,-1,9	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3632	Grass:128	Grass	cavern	18,26,-1,23,-1,10	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3633	PLUMP_HELMET_MAN	Animal	cavern	18,26,-1,23,-1,11	21	21	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3634	CRUNDLE	Animal	cavern	18,26,-1,23,-1,12	145	145	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3635	FLESH_BALL	Animal	cavern	18,26,-1,23,-1,13	283	283	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3636	CAVE_BLOB	Animal	cavern	18,26,-1,23,-1,14	445	445	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3637	ELEMENTMAN_MUD	Animal	cavern	18,26,-1,23,-1,15	15	15	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3638	ELK_BIRD	Animal	cavern	18,26,-1,23,-1,16	31	31	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3639	RUTHERER	Animal	cavern	18,26,-1,23,-1,17	18	18	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3640	HUNGRY_HEAD	Animal	cavern	18,26,-1,23,-1,18	129	129	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3641	BUGBAT	Animal	cavern	18,26,-1,23,-1,19	22	22	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3642	MOLEMARIAN	Animal	cavern	18,26,-1,23,-1,20	15	15	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3643	JABBERER	Animal	cavern	18,26,-1,23,-1,21	28	28	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3644	Vermin:625	Vermin	cavern	18,26,-1,23,-1,22	383	383	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3645	SPIDER_CAVE_GIANT	Animal	cavern	18,26,-1,23,-1,23	2	2	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3646	BLIND_CAVE_OGRE	Animal	cavern	18,26,-1,23,-1,24	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3647	TROLL	Animal	cavern	18,26,-1,23,-1,25	9	9	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3648	REACHER	Animal	cavern	18,26,-1,23,-1,26	14	14	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3649	BLOOD_MAN	Animal	cavern	18,26,-1,23,-1,27	23	23	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3650	CREEPING_EYE	Animal	cavern	18,26,-1,23,-1,28	298	298	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3651	CAVE_DRAGON	Animal	cavern	18,26,-1,23,-1,29	1	1	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3652	Vermin:419	Vermin	cavern	18,26,-1,23,-1,30	252	252	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3653	GORLAK	Animal	cavern	18,26,-1,23,-1,31	18	18	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3654	MAGMA_CRAB	Animal	cavern	18,26,-1,32,-1,0	35	35	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3655	IMP_FIRE	Animal	cavern	18,26,-1,32,-1,1	22	22	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3656	ELEMENTMAN_FIRE	Animal	cavern	18,26,-1,32,-1,2	21	21	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3657	ELEMENTMAN_MAGMA	Animal	cavern	18,26,-1,32,-1,3	19	19	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3658	Vermin:620	Vermin	cavern	18,26,-1,32,-1,4	410	410	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3659	DEMON_18	Animal	cavern	18,26,-1,40,-1,0	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3660	DEMON_2	Animal	cavern	18,26,-1,40,-1,1	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3661	DEMON_3	Animal	cavern	18,26,-1,40,-1,2	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3662	DEMON_16	Animal	cavern	18,26,-1,40,-1,3	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3663	DEMON_17	Animal	cavern	18,26,-1,40,-1,4	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3664	DEMON_15	Animal	cavern	18,26,-1,40,-1,5	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3665	DEMON_13	Animal	cavern	18,26,-1,40,-1,6	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3666	Bush:5	Bush	surface	18,27,-1,-1,-1,3	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3667	Bush:11	Bush	surface	18,27,-1,-1,-1,6	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3668	Bush:16	Bush	surface	18,27,-1,-1,-1,9	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3669	Bush:17	Bush	surface	18,27,-1,-1,-1,10	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3670	Bush:19	Bush	surface	18,27,-1,-1,-1,11	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3671	Bush:21	Bush	surface	18,27,-1,-1,-1,12	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3672	Bush:30	Bush	surface	18,27,-1,-1,-1,14	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3673	Bush:36	Bush	surface	18,27,-1,-1,-1,15	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3674	Bush:40	Bush	surface	18,27,-1,-1,-1,18	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3675	Bush:50	Bush	surface	18,27,-1,-1,-1,20	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3676	Bush:55	Bush	surface	18,27,-1,-1,-1,22	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3677	Bush:56	Bush	surface	18,27,-1,-1,-1,23	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3678	Bush:62	Bush	surface	18,27,-1,-1,-1,24	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3679	Bush:63	Bush	surface	18,27,-1,-1,-1,25	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3680	Bush:71	Bush	surface	18,27,-1,-1,-1,28	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3681	Bush:76	Bush	surface	18,27,-1,-1,-1,30	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3682	Bush:78	Bush	surface	18,27,-1,-1,-1,31	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3683	Bush:82	Bush	surface	18,27,-1,-1,-1,32	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3684	Grass:100	Grass	surface	18,27,-1,-1,-1,42	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3685	Grass:102	Grass	surface	18,27,-1,-1,-1,43	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3686	Tree:133	Tree	surface	18,27,-1,-1,-1,48	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3687	Tree:135	Tree	surface	18,27,-1,-1,-1,49	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3688	Tree:136	Tree	surface	18,27,-1,-1,-1,50	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3689	Tree:138	Tree	surface	18,27,-1,-1,-1,51	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3690	Tree:146	Tree	surface	18,27,-1,-1,-1,52	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3691	Tree:147	Tree	surface	18,27,-1,-1,-1,53	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3692	Tree:149	Tree	surface	18,27,-1,-1,-1,54	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3693	Tree:150	Tree	surface	18,27,-1,-1,-1,55	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3694	Tree:153	Tree	surface	18,27,-1,-1,-1,56	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3695	Tree:154	Tree	surface	18,27,-1,-1,-1,57	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3696	Tree:155	Tree	surface	18,27,-1,-1,-1,58	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3697	Tree:158	Tree	surface	18,27,-1,-1,-1,59	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3698	Bush:181	Bush	surface	18,27,-1,-1,-1,68	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3699	Bush:185	Bush	surface	18,27,-1,-1,-1,70	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3700	Bush:186	Bush	surface	18,27,-1,-1,-1,71	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3701	Bush:187	Bush	surface	18,27,-1,-1,-1,72	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3702	Tree:203	Tree	surface	18,27,-1,-1,-1,74	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3703	Tree:224	Tree	surface	18,27,-1,-1,-1,77	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3704	Vermin:0	Vermin	surface	18,27,-1,-1,-1,78	364	364	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3705	VerminInnumerable:3	VerminInnumerable	surface	18,27,-1,-1,-1,79	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3706	Vermin:49	Vermin	surface	18,27,-1,-1,-1,89	235	235	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3707	Vermin:61	Vermin	surface	18,27,-1,-1,-1,92	134	134	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3708	Vermin:79	Vermin	surface	18,27,-1,-1,-1,94	406	406	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3709	BIRD_EAGLE	Animal	surface	18,27,-1,-1,-1,103	20	20	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3710	Vermin:118	Vermin	surface	18,27,-1,-1,-1,105	309	309	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3711	Vermin:121	Vermin	surface	18,27,-1,-1,-1,106	409	409	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3712	Vermin:124	Vermin	surface	18,27,-1,-1,-1,107	350	350	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3713	Vermin:130	Vermin	surface	18,27,-1,-1,-1,110	37	37	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3714	VerminInnumerable:133	VerminInnumerable	surface	18,27,-1,-1,-1,112	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3715	VerminInnumerable:136	VerminInnumerable	surface	18,27,-1,-1,-1,113	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3716	VerminInnumerable:139	VerminInnumerable	surface	18,27,-1,-1,-1,115	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3717	VerminInnumerable:142	VerminInnumerable	surface	18,27,-1,-1,-1,116	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3718	Vermin:145	Vermin	surface	18,27,-1,-1,-1,118	3886	3886	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3719	Vermin:148	Vermin	surface	18,27,-1,-1,-1,119	359	359	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3720	ColonyInsect:151	ColonyInsect	surface	18,27,-1,-1,-1,121	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3721	Vermin:196	Vermin	surface	18,27,-1,-1,-1,124	2716	2716	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3722	VerminInnumerable:202	VerminInnumerable	surface	18,27,-1,-1,-1,125	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3723	ColonyInsect:205	ColonyInsect	surface	18,27,-1,-1,-1,127	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3724	Vermin:206	Vermin	surface	18,27,-1,-1,-1,128	321	321	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3725	ColonyInsect:216	ColonyInsect	surface	18,27,-1,-1,-1,131	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3726	ELEPHANT	Animal	surface	18,27,-1,-1,-1,137	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3727	GIANT TORTOISE	Animal	surface	18,27,-1,-1,-1,146	14	14	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3728	Vermin:485	Vermin	surface	18,27,-1,-1,-1,148	203	203	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3729	Vermin:514	Vermin	surface	18,27,-1,-1,-1,150	320	320	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3730	Vermin:517	Vermin	surface	18,27,-1,-1,-1,151	230	230	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3731	Vermin:528	Vermin	surface	18,27,-1,-1,-1,153	326	326	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3732	Vermin:561	Vermin	surface	18,27,-1,-1,-1,158	217	217	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3733	WILD_BOAR	Animal	surface	18,27,-1,-1,-1,159	16	16	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3734	WEASEL	Animal	surface	18,27,-1,-1,-1,170	22	22	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3735	MONGOOSE	Animal	surface	18,27,-1,-1,-1,176	10	10	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3736	MONITOR_LIZARD	Animal	surface	18,27,-1,-1,-1,177	3	3	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3737	AARDVARK	Animal	surface	18,27,-1,-1,-1,181	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3738	CRETACEOUS_CARNOTAURUS	Animal	surface	18,27,-1,-1,-1,198	3	3	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3739	ColonyInsect:215	ColonyInsect	surface	18,27,-1,-1,-1,216	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3740	VerminInnumerable:158	VerminInnumerable	surface	18,27,-1,-1,-1,217	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3741	Bush:49	Bush	surface	18,27,-1,-1,-1,224	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3742	Bush:74	Bush	surface	18,27,-1,-1,-1,225	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3743	Bush:90	Bush	surface	18,27,-1,-1,-1,226	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3744	Tree:151	Tree	surface	18,27,-1,-1,-1,227	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3745	Tree:200	Tree	surface	18,27,-1,-1,-1,228	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3746	CAVY	Animal	surface	18,27,-1,-1,-1,230	11	11	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3747	WARTHOG	Animal	surface	18,27,-1,-1,-1,232	9	9	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3748	RHINOCEROS	Animal	surface	18,27,-1,-1,-1,241	14	14	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3749	GIRAFFE	Animal	surface	18,27,-1,-1,-1,244	12	12	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	3750	Tree:208	Tree	cavern	18,27,-1,2,-1,0	10000001	10000001	0	0	0	0
