arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
dawn	2	54841	54841	DEMON_16	30,20,-1,43,-1,3	deep	4	20190	28294	4	0	0	21512	30541	True
dawn	2	59359	59359	CROCODILE_CAVE	29,20,-1,13,-1,14	cavern	1	25116	25116	1	0	0	30611	30611	True
dawn	2	61671	61671	CAVE_FLOATER	29,20,-1,13,-1,22	cavern	2	25363	28584	1	0	1	38613	38613	True
dawn	2	67278	67278	TROGLODYTE	29,20,-1,8,-1,19	cavern	10	20253	28963	8	2	0	21484	30844	True
dawn	2	67278	67278	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	2	19908	28146	2	0	0	21484	30844	True
dawn	2	84273	84273	DEMON_3	29,20,-1,43,-1,0	deep	3	25639	27932	0	0	3			True
dawn	2	87690	87690	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	22303	22303	0	0	1			True
dawn	2	87690	87690	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	27925	27925	0	0	1			True
dawn	2	93413	93413	PORCUPINE	29,20,-1,-1,-1,90	surface	1	24816	24816	0	0	1			True
dawn	2	98122	98122	TROLL	29,20,-1,8,-1,27	cavern	1	27967	27967	0	0	1			True
dawn	2	98122	98122	GIANT_EARTHWORM	29,20,-1,8,-1,24	cavern	1	26200	26200	0	0	1			True
dawn	2	100284	100284	CRUNDLE	29,20,-1,13,-1,9	cavern	17	20649	29418	0	0	17			True
follow	1	1102	1102	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	25131	25131	0	1	0			True
follow	1	1102	1102	TROLL	29,20,-1,8,-1,27	cavern	1	27936	27936	1	0	0	28346	28346	True
follow	1	1102	1102	DEMON_3	29,20,-1,43,-1,0	deep	5	20518	27005	5	0	0	28346	34083	True
follow	1	1102	1102	WOMBAT	29,20,-1,-1,-1,96	surface	1	28567	28567	1	0	0	31890	31890	True
follow	1	1102	1102	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	28957	28957	1	0	0	31890	31890	True
follow	1	1102	1102	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	28404	28404	1	0	0	30668	30668	True
follow	1	1102	1102	RUTHERER	29,20,-1,25,-1,19	cavern	6	19278	27832	6	0	0	24912	29582	True
follow	1	1102	1102	CRUNDLE	29,20,-1,13,-1,9	cavern	16	21402	29215	12	4	0	23834	30668	True
follow	1	1102	1102	BADGER	29,20,-1,-1,-1,82	surface	7	20715	29659	6	1	0	21621	30668	True
follow	1	23865	23865	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	20416	20416	1	0	0	21472	21472	True
follow	1	23865	23865	BADGER	29,20,-1,-1,-1,82	surface	6	20069	29055	6	0	0	21472	29342	True
follow	1	29448	29448	ELK_BIRD	29,20,-1,8,-1,21	cavern	10	20193	27741	10	0	0	22686	35299	True
follow	1	30684	30684	TROLL	29,20,-1,25,-1,27	cavern	1	25585	25585	1	0	0	32916	32916	True
follow	1	30684	30684	REACHER	29,20,-1,25,-1,28	cavern	1	26250	26250	1	0	0	27236	27236	True
follow	1	31770	31770	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	2	24257	27375	2	0	0	27229	29440	True
follow	1	34092	34092	SKUNK	29,20,-1,-1,-1,92	surface	1	24552	24552	1	0	0	28259	28259	True
follow	1	35185	35185	DEMON_4	29,20,-1,43,-1,6	deep	3	19766	28785	3	0	0	20316	33995	True
follow	1	44251	44251	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	28107	28107	1	0	0	31620	31620	True
follow	1	57920	57920	FLESH_BALL	29,20,-1,25,-1,14	cavern	2	20867	23541	2	0	0	24580	29126	True
follow	1	58999	58999	CROCODILE_CAVE	29,20,-1,13,-1,14	cavern	1	28333	28333	1	0	0	30259	30259	True
follow	1	61210	61210	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	23919	23919	1	0	0	28048	28048	True
follow	1	61210	61210	REACHER	29,20,-1,13,-1,30	cavern	1	22702	22702	0	1	0			True
follow	1	62351	62351	BIRD_EMU	29,20,-1,-1,-1,56	surface	9	20555	28826	9	0	0	22425	31346	True
follow	1	64747	64747	TROGLODYTE	29,20,-1,8,-1,19	cavern	10	21470	27613	10	0	0	22299	32362	True
follow	1	64747	64747	DEMON_18	29,20,-1,43,-1,1	deep	1	25310	25310	1	0	0	26818	26818	True
follow	1	69180	69180	DEMON_13	29,20,-1,43,-1,4	deep	3	22565	25578	3	0	0	23450	29092	True
follow	1	79206	79206	BADGER	29,20,-1,-1,-1,82	surface	10	19273	29154	1	1	8	21293	21293	True
follow	1	82500	82500	RUTHERER	29,20,-1,25,-1,19	cavern	5	19998	27074	0	0	5			True
follow	1	87046	87046	CRUNDLE	29,21,-1,13,-1,9	cavern	15	20617	28965	0	0	15			True
follow	1	94824	94824	DEMON_13	29,20,-1,43,-1,4	deep	1	21550	21550	0	0	1			True
follow	1	94824	94824	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	21247	21247	0	0	1			True
follow	1	97109	97109	TROGLODYTE	29,20,-1,8,-1,19	cavern	9	20173	27126	0	0	9			True
follow	1	98272	98272	DEMON_13	29,20,-1,43,-1,4	deep	4	21999	28729	0	0	4			True
follow	2	1071	1071	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	21895	21895	1	0	0	23095	23095	True
follow	2	1071	1071	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	24269	24269	1	0	0	27525	27525	True
follow	2	1071	1071	ELK_BIRD	29,20,-1,13,-1,25	cavern	6	19544	25116	6	0	0	26359	27525	True
follow	2	1071	1071	DEMON_12	28,20,-1,44,-1,4	deep	2	20156	24493	2	0	0	25230	26359	True
follow	2	1071	1071	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	6	19209	26539	6	0	0	19800	29795	True
follow	2	1071	1071	TROGLODYTE	29,20,-1,8,-1,19	cavern	7	19932	26261	7	0	0	20911	30922	True
follow	2	1071	1071	GORLAK	29,20,-1,25,-1,32	cavern	1	26060	26060	0	1	0			True
follow	2	1071	1071	GROUNDHOG	29,20,-1,-1,-1,80	surface	2	26974	28491	2	0	0	29795	32056	True
follow	2	1071	1071	CRUNDLE	29,20,-1,25,-1,12	cavern	19	20648	29312	19	0	0	21970	30922	True
follow	2	26301	26301	DEMON_10	29,20,-1,43,-1,5	deep	4	21978	28812	4	0	0	24764	30330	True
follow	2	28596	28596	ELK_BIRD	30,20,-1,8,-1,21	cavern	10	19527	27588	10	0	0	22469	28035	True
follow	2	28596	28596	OLM_GIANT	29,20,-1,13,-1,13	cavern	1	27393	27393	1	0	0	30325	30325	True
follow	2	28596	28596	MANERA	29,21,-1,13,-1,31	cavern	1	21431	21431	1	0	0	28035	28035	True
follow	2	30866	30866	BADGER	29,20,-1,-1,-1,82	surface	11	21093	29295	10	1	0	21294	30446	True
follow	2	30866	30866	TROLL	29,20,-1,25,-1,27	cavern	1	23475	23475	1	0	0	25765	25765	True
follow	2	31993	31993	BLIND_CAVE_OGRE	29,20,-1,25,-1,26	cavern	2	21549	21825	2	0	0	24638	25858	True
follow	2	51065	51065	GROUNDHOG	29,20,-1,-1,-1,80	surface	2	26926	27306	2	0	0	29654	30840	True
follow	2	51065	52160	PORCUPINE	29,20,-1,-1,-1,90	surface	1	20303	20303	1	0	0	23929	23929	True
follow	2	55491	55491	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	25211	25211	1	0	0	30009	30009	True
follow	2	56631	56631	DEMON_18	29,20,-1,43,-1,1	deep	3	20148	24598	3	0	0	21734	25274	True
follow	2	56631	56631	DEMON_13	29,20,-1,43,-1,4	deep	5	19304	28987	5	0	0	20560	29910	True
follow	2	56631	56631	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	25433	25433	1	0	0	35751	35751	True
follow	2	56631	57851	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	23916	23916	1	0	0	31031	31031	True
follow	2	56631	57851	ELK_BIRD	29,20,-1,25,-1,21	cavern	6	20437	28341	6	0	0	22869	29910	True
follow	2	58921	58921	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	21407	21407	1	0	0	24179	24179	True
follow	2	74994	74994	BADGER	29,20,-1,-1,-1,82	surface	11	20091	28219	8	0	3	20646	26587	True
follow	2	83100	83100	TROGLODYTE	29,20,-1,13,-1,19	cavern	8	19712	27616	0	0	8			True
follow	2	84330	84330	BLIND_CAVE_OGRE	29,20,-1,25,-1,26	cavern	3	22150	29014	0	0	3			True
follow	2	85500	85500	DEMON_18	29,20,-1,43,-1,1	deep	2	25947	27951	0	0	2			True
follow	2	85500	85500	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	23400	23400	0	0	1			True
follow	2	87662	87662	SKUNK	29,20,-1,-1,-1,92	surface	1	25609	25609	0	0	1			True
follow	2	87662	87662	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	28401	28401	0	0	1			True
follow	2	92382	92382	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	23682	23682	0	0	1			True
steady	1	1182	1182	BIRD_EMU	29,20,-1,-1,-1,56	surface	5	19004	27633	5	0	0	30554	32903	True
steady	1	1182	1182	ELK_BIRD	29,20,-1,8,-1,21	cavern	9	20684	28644	9	0	0	22680	29441	True
steady	1	1182	1182	CROCODILE_CAVE	29,20,-1,13,-1,14	cavern	1	24770	24770	1	0	0	28233	28233	True
steady	1	1182	1182	DEMON_15	28,20,-1,44,-1,6	deep	4	19975	26792	4	0	0	27118	27118	True
steady	1	1182	1182	REACHER	29,20,-1,13,-1,30	cavern	1	19108	19108	1	0	0	22680	22680	True
steady	1	1182	1182	SPIDER_CAVE_GIANT	29,20,-1,25,-1,24	cavern	1	25573	25573	1	0	0	26001	26001	True
steady	1	1182	1182	CREEPING_EYE	28,20,-1,25,-1,25	cavern	15	22189	28664	15	0	0	24930	64620	True
steady	1	1182	1182	PORCUPINE	29,20,-1,-1,-1,90	surface	1	25746	25746	1	0	0	29441	29441	True
steady	1	1182	1182	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	25774	25774	1	0	0	28233	28233	True
steady	1	23862	23862	CRUNDLE	29,20,-1,13,-1,9	cavern	16	19403	28407	15	1	0	22649	30584	True
steady	1	24968	24968	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	24940	24940	1	0	0	27133	27133	True
steady	1	29415	29415	DEMON_3	29,20,-1,43,-1,0	deep	4	20175	27048	4	0	0	21538	29564	True
steady	1	30623	30623	SKUNK	29,20,-1,-1,-1,92	surface	1	23022	23022	1	0	0	27176	27176	True
steady	1	30623	30623	ELK_BIRD	29,20,-1,8,-1,21	cavern	9	19370	28969	9	0	0	26079	29442	True
steady	1	43240	43240	CRUNDLE	29,20,-1,25,-1,12	cavern	19	19126	29390	19	0	0	21394	35836	True
steady	1	48730	48730	BADGER	29,20,-1,-1,-1,82	surface	5	20613	29068	1	4	0	21874	21874	True
steady	1	52101	52101	GREEN_DEVOURER	29,20,-1,13,-1,23	cavern	1	29563	29563	0	1	0			True
steady	1	54446	54446	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	24868	24868	1	0	0	28214	28214	True
steady	1	56702	56702	DEMON_3	29,20,-1,43,-1,0	deep	4	20074	24395	4	0	0	21251	25958	True
steady	1	60065	60065	ELK_BIRD	29,20,-1,8,-1,21	cavern	7	20822	24906	7	0	0	22595	27223	True
steady	1	68165	68165	GROUNDHOG	29,20,-1,-1,-1,80	surface	2	25396	27536	2	0	0	27321	28540	True
steady	1	74247	74247	JABBERER	29,20,-1,25,-1,18	cavern	1	26379	26379	0	1	0			True
steady	1	79076	79076	SPIDER_CAVE_GIANT	29,20,-1,25,-1,24	cavern	1	21107	21107	1	0	0	22169	22169	True
steady	1	81550	81550	CAVE_BLOB	29,20,-1,25,-1,15	cavern	5	24057	29286	0	0	5			True
steady	1	82660	82660	DEMON_16	29,20,-1,43,-1,3	deep	3	20151	21931	0	0	3			True
steady	1	82660	82660	SKUNK	29,20,-1,-1,-1,92	surface	1	21474	21474	0	0	1			True
steady	1	82660	82660	BADGER	29,20,-1,-1,-1,82	surface	7	20192	27897	0	0	7			True
steady	1	82660	82660	JABBERER	29,21,-1,13,-1,21	cavern	1	20944	20944	0	1	0			True
steady	1	83833	83833	TOAD_GIANT_CAVE	29,21,-1,13,-1,10	cavern	1	23567	23567	0	0	1			True
steady	1	86102	86102	TROGLODYTE	29,20,-1,8,-1,19	cavern	6	22192	29850	0	0	6			True
steady	1	97949	97949	VORACIOUS_CAVE_CRAWLER	29,21,-1,13,-1,20	cavern	1	24923	24923	0	0	1			True
steady	1	101245	101245	GROUNDHOG	29,20,-1,-1,-1,80	surface	3	23875	24564	0	0	3			True
steady	2	1143	1143	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	22863	22863	0	1	0			True
steady	2	1143	1143	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	26466	26466	1	0	0	28516	28516	True
steady	2	1143	1143	TROLL	29,20,-1,13,-1,32	cavern	1	28107	28107	1	0	0	29691	29691	True
steady	2	1143	1143	DEMON_9	29,20,-1,43,-1,2	deep	5	22438	29162	5	0	0	29691	29691	True
steady	2	1143	1143	KANGAROO	29,20,-1,-1,-1,88	surface	4	21431	28718	4	0	0	25073	30834	True
steady	2	1143	1143	BIRD_SWALLOW_CAVE_GIANT	30,20,-1,8,-1,18	cavern	1	22760	22760	1	0	0	26265	26265	True
steady	2	1143	1143	OLM_GIANT	29,21,-1,13,-1,13	cavern	1	22626	22626	1	0	0	26265	26265	True
